IDPERSONA,FUENTE,TEXTO
96137,CAPACITACION,DIPLOMADO EN E-LEARNING
79972,CAPACITACION,EL DEBIDO PROCESO
50103,CAPACITACION,CÓMO DAR FEEDBACK A TU PERSONAL
653914,CAPACITACION,UNIT TESTING EN PYTHON
653914,CAPACITACION,PATRONES DE DISEÑO Y SOLID EN PYTHON
653914,CAPACITACION,PYTHON: ENTORNOS VIRTUALES Y PIP
653914,CAPACITACION,BACKEND CON PYTHON
648983,CAPACITACION,MARKETING DIGITAL
648983,CAPACITACION,ESTRATEGIAS DE COMUNICACIÓN
95600,CAPACITACION,VALORACIÓN DE MARCAS: FUNDAMENTOS Y APROXIMACIÓN AL MÉTODO DE INTERBRAND
651206,CAPACITACION,INTRODUCCIÓN A LA BIOINFORMÁTICA EN ACUICULTURA Y BIOLOGÍA MOLECULAR PARA LA EXTRACCIÓN DE ADN
38858,CAPACITACION,ELEARNING ESSENTIALS: INSTRUCTIONAL DESIGN
78086,CAPACITACION,DETERMINACIÓN DE LA ACTIVIDAD ANTIOXIDANTE EN ALIMENTOS Y EXTRACTOS VEGETALES
78086,CAPACITACION,FORMACIÓN DE GESTORES DE OFICINAS DE TRANSFERENCIA TECNOLÓGICA PARA INSTITUCIONES ACADÉMICAS
652543,CAPACITACION,EXCEL AVANZADO
644515,CAPACITACION,INTRODUCCIÓN A LA NORMA ISO 17025:2017
3727,CAPACITACION,TALLER DE MURALISMO Y ESCULTURA BÁSICA
653914,CAPACITACION,DATA AND PROGRAMMING FOUNDATIONS FOR AI
653004,CAPACITACION,ROL DE LA ESTADÍSTICA EN LA INVESTIGACIÓN CIENTÍFICA
73533,CAPACITACION,MEJORA TU PRODUCTIVIDAD CON CHATGPT
38281,CAPACITACION,TALLER DE MURALISMO Y ESCULTURA BÁSICA
73533,CAPACITACION,CÓMO DESARROLLAR LA INTELIGENCIA EMOCIONAL
1583,CAPACITACION,CAPACITACIÓN DE SERVICIOS Y RECURSOS BIBLIOGRÁFICOS
94929,CAPACITACION,CURSO DE DERECHO ADMINISTRATIVO SANCIONADOR
73369,CAPACITACION,NORMAS DE BUENA PRÁCTICA CLÍNICA ICH E6 (R2)
634800,CAPACITACION,APRENDIZAJE HÍBDRIDO
1961,CAPACITACION,DIPLOMADO E-LEARNING
61594,CAPACITACION,NAVEGAR EL CAMBIO EN TIEMPOS DIFICILES
61594,CAPACITACION,LIDERAZGO TRANSFORMADOR
61594,CAPACITACION,GESTION DE CAMBIO
61594,CAPACITACION,COMO SER UN MIEMBRO EFICAZ DEL EQUIPO
61594,CAPACITACION,8 HABILIDADES COMUNICATIVAS PARA PROFESIONALES DEL SECTOR TECNOLÓGICO
61594,CAPACITACION,CÓMO EJERCER LA RESPONSABILIDAD
61594,CAPACITACION,CÓMO DESARROLLAR LA INTELIGENCIA EMOCIONAL
61594,CAPACITACION,CÓMO AUMENTAR LA RESILIENCIA
61594,CAPACITACION,RESOLUCIÓN DE PROBLEMAS EMPRESARIALES
26171,CAPACITACION,PROCESOS DE SOLDADURA TIG EN ACERO INOXIDABLE
26171,CAPACITACION,PROCESOS DE SOLDADURA CON ELECTRODOS REVESTIDOS
4560,CAPACITACION,REACT NATIVE
73837,CAPACITACION,ALINEAMIENTO DE EJES EN MAQUINARIAS ROTATIVAS
73837,CAPACITACION,"FUNDAMENTOS DE LA OBTENCIÓN,ESTRUCTURA Y MODIFICACIÓN DE MATERIALES POLIMÉRICOS"
73837,CAPACITACION,INICIACION A LA ELECTRICIDAD INDUSTRIAL
3247,CAPACITACION,XI CONGRESO INTERNACIONAL DE INVESTIGACIÓN REDU.
644134,CAPACITACION,CRECIMIENTO EN HABILIDADES BLANDAS
96289,CAPACITACION,FORMACIÓN DE GESTORES DE OFICINAS DE TRANSFERENCIA TECNOLÓGICA PARA INSTITUCIONES ACADÉMICAS
96289,CAPACITACION,EL DEBIDO PROCESO
38237,CAPACITACION,GESTIÓN DOCUMENTAL DE ARCHIVO
651738,CAPACITACION,CURSO DETECCIÓN Y CONTENCIÓN PSICOLÓGICA EN EL AULA
3685,CAPACITACION,FUNDAMENTOS DE LA CREATIVIDAD EL PROCESO CREATIVO
3685,CAPACITACION,FUNDAMENTOS DE LA CREATIVIDAD IMAGINACIÓN E INSPIRACIÓN
3685,CAPACITACION,8 HABILIDADES COMUNICATIVAS PARA PROFESIONALES DEL SECTOR TECNOLÓGICO
3685,CAPACITACION,INTELIGENCIA ARTIFICIAL PARA STARTUPS
3685,CAPACITACION,PROMPT ENGINEERING APRENDE A HABLAR CON UNA INTELIGENCIA ARTIFICIAL GENERATIVA
3685,CAPACITACION,EMPODERA A TU EQUIPO CON LA INTELIGENCIA ARTIFICIAL
3685,CAPACITACION,AZURE OPENAI APRENDE A USAR LOS MODELOS DE IA GENERATIVA
3685,CAPACITACION,COPYWRITING IMPULSADO POR INTELIGENCIA ARTIFICIAL GENERATIVA
3685,CAPACITACION,COPYWRITING PARA NEWSLETTERS
3685,CAPACITACION,TRUCOS DE COPYWRITING PARA ATRAER AL PÚBLICO
3685,CAPACITACION,"SHAPES SIMPOSIO DE DISEÑO DE PRODUCTOS,"
3685,CAPACITACION,FUNDAMENTOS DEL MARKETING DIGITAL MOBILE MARKETING
3685,CAPACITACION,TALLER DE MURALISMO
3685,CAPACITACION,COMO OBTENER VALOR CON MACHINE LEARNING EN TU EMPRESA
3685,CAPACITACION,INDESIGN TIPOGRAFÍA Y ORTOTIPOGRAFÍA
97773,CAPACITACION,EXCEL AVANZADO
2098,CAPACITACION,CREANDO BIENESTAR EN EL AULA
61199,CAPACITACION,USING AI IN RESEARCH PROJECTS
98044,CAPACITACION,PROGRAMA DE INDUCCIÓN SOMOS ROCA MADRE ESPOL
50103,CAPACITACION,COMUNICACIÓN INTERCULTURAL
80200,CAPACITACION,CAMBRIDGE ENGLISH CONFERENCE ECUADOR 2025
639834,CAPACITACION,CRECIMIENTO EN HABILIDADES BLANDAS
96289,CAPACITACION,GESTIÓN DE RECURSOS HUMANOS
96289,CAPACITACION,ADMINISTRACIÓN Y ATENCIÓN AL CLIENTE
96289,CAPACITACION,ESTRUCTURA DEL CÓDIGO ORGÁNICO
95471,CAPACITACION,CUIDADO DEL AGUA
75838,CAPACITACION,JORNADA DE ESTRATEGIAS DE MEJORAMIENTO CONTINUO PARA EL DESARROLLO PROFESIONAL
96289,CAPACITACION,"FORMAS DE CONTRATACIÓN LABORAL EN EL SECTOR PÚBLICO: MODALIDADES DE VINCULACIÓN, PROCEDIMIENTOS PARA SU TERMINACIÓN Y REQUISITOS LEGALES"
3727,CAPACITACION,DUALIDAD: CÓMO VIVIR DE LAS LETRAS
3727,CAPACITACION,"PITE Y PASE, TALLER DE GRÁFICA POPULAR"
95471,CAPACITACION,"""ORDENAMIENTO PESQUERO CON ENFOQUE ECOSISTÉMICO"""
654490,CAPACITACION,NETIQUETA Y ESCRITURA EMPRESARIAL: MEJORA TU COMUNICACIÓN
54358,CAPACITACION,JORNADA DE ESTRATEGIAS DE MEJORAMIENTO CONTINUO PARA EL DESARROLLO PROFESIONAL
3777,CAPACITACION,"ELT & AI THE BIG QUESTIONS (TEACHING, LEARNING & ASSESSMENT)"
1229,CAPACITACION,EXCEL AVANZADO
3777,CAPACITACION,EVALUACIÓN EFECTIVA EN LA EDUCACIÓN SUPERIOR
3777,CAPACITACION,SEN IN ACTION: ACCESSIBILITY & INCLUSION IN ELT
3777,CAPACITACION,CREANDO BIENESTAR EN EL AULA
3777,CAPACITACION,DIPLOMADO EN E-LEARNING
3777,CAPACITACION,PROFESSIONAL LEARNING AND DEVELOPMENT FOR TEACHERS
102747,CAPACITACION,JORNADA DE ESTRATEGIAS DE MEJORAMIENTO CONTINUO PARA EL DESARROLLO PROFESIONAL
75838,CAPACITACION,CURSO DE ESPECIALIZACIÓN SIMULACIÓN DE SISTEMAS ELÉCTRICOS CON SOFTWARE
57573,CAPACITACION,JORNADA DE ESTRATEGIAS DE MEJORAMIENTO CONTINUO PARA EL DESARROLLO PROFESIONAL
3057,CAPACITACION,GEOQUÍMICA DE EXPLORACIÓN DE HIDROCARBUROS
1668,CAPACITACION,REDACCIÓN DE ARTÍCULOS CIENTÍFICOS Y PUBLICACIÓN
5361,CAPACITACION,HOW TO USE QUIZIZZ TO ENGAGE AND EMPOWER EVERY LEARNER IN THE CLASSROOM!
78220,CAPACITACION,GENERACIÓN DE RECURSOS DIDÁCTICOS ASISTIDO POR IA PARA LA DOCENCIA
73533,CAPACITACION,CONVIÉRTETE EN REFERENTE Y VIVE DE TU CONOCIMIENTO
96034,CAPACITACION,KHIPU (LATIN AMERICAN MEETING IN ARTIFICIAL INTELLIGENCE)
75838,CAPACITACION,DIPLOMADO E-LEARNING
10531,CAPACITACION,LIDERAZGO TRANSFORMADOR
10531,CAPACITACION,GESTIÓN DEL CAMBIO
10531,CAPACITACION,NAVEGAR EL CAMBIO EN TIEMPOS DIFÍCILES
25259,CAPACITACION,MUESTREO Y ESTADÍSTICA INFERENCIAL
100722,CAPACITACION,CUIDADOS PARA NUESTRA IMAGEN INSTITUCIONAL
660730,CAPACITACION,"CODE OF ETHICS FOR THE NUTRITION AND DIETETICS PROFESSION CASE STUDIES. MODULE 1,2,3,4."
57365,CAPACITACION,PLANIFICACION Y DISEÑO DE CURSOS VIRTUALES
647105,CAPACITACION,DIGITAL MARKETING - MARKETING DIGITAL
95603,CAPACITACION,EDUCACIÓN DEL CARÁCTER: UN DESAFÍO EDUCATIVO DEL SIGLO XXI
64657,CAPACITACION,CARACTERIZACIÓN DE CATALIZADORES
649629,CAPACITACION,GESTIÓN DOCUMENTAL DE ARCHIVO
647469,CAPACITACION,INDUSTRIA 4.0 Y NUEVAS TENDENCIAS TECNOLÓGICAS
647469,CAPACITACION,KALI LINUX PARA PRINCIPIANTES (HACKING ETICO)
647469,CAPACITACION,CURSO DE CRIPTOGRAFÍA: TEÓRICO Y PRÁCTICO (CON LABORATORIOS)
647469,CAPACITACION,HACKING DE REDES WI-FI
647469,CAPACITACION,CIBERSEGURIDAD - COMPTIA SECURITY+ MÓDULO 1
647469,CAPACITACION,CURSO DE INDUSTRIA 4.0
669913,CAPACITACION,CANVAS PARA DOCENTES
649043,CAPACITACION,AUDITORÍA A LA CONTRATACIÓN PÚBLICA
46564,CAPACITACION,XX CONGRESO LATINOAMERICANO DE NUTRICIÓN (SLAN 2023)
46564,CAPACITACION,DIPLOMATURA EN GESTIÓN DE LA CALIDAD EN SERVICIOS DE ALIMENTOS
650162,CAPACITACION,DETECCIÓN Y CONTENCIÓN PSICOLÓGICA EN EL AULA
1877,CAPACITACION,LATIN AMERICAN MEETING IN ARTIFICIAL INTELLIGENCE - KHIPU 2025
651128,CAPACITACION,ABORDAJE PEDAGÓGICO DE LAS NECESIDADES EDUCATIVAS ESPECIALES.
102074,CAPACITACION,PERFILES A+ PROCESO: GESTIÓN DE CONSEJO DE UNIDAD  ACADÉMICA
51025,CAPACITACION,CERTIFICACIÓN WINDOWS SERVER 2019 ESENCIAL
80194,CAPACITACION,PROFESSIONAL LEARNING AND DEVELOPMENT FOR TEACHERS
80194,CAPACITACION,DIPLOMADO E-LEARNING
80194,CAPACITACION,BOOTCAMP INTEGRACIÓN DE LA INTELIGENCIA ARTIFICIAL AL CURRÍCULO
648623,CAPACITACION,3E-UAVSPRAY: INNOVAZIONE E PROSPETTIVE NEL SETTORE DEI TRATTAMENTI FITOSANITARI CON DRONI
58154,CAPACITACION,DIPLOMADO EN E-LEARNING
73837,CAPACITACION,FORMACIÓN DE FORMADORES
73837,CAPACITACION,METODOLOGÍAS EDUCATIVAS EN LA ERA DIGITAL
3788,CAPACITACION,ACREDITACIÓN INTERNACIONAL - RUTA CRÍTICA EN LA IMPLEMENTACIÓN Y SU MANTENIMIENTO
4466,CAPACITACION,ACREDITACIÓN INTERNACIONAL ACBSP - RUTA CRÍTICA EN LA IMPLEMENTACIÓN Y SU MANTENIMIENTO
4029,CAPACITACION,ACREDITACIÓN INTERNACIONAL -RUTA CRÍTICA EN LA IMPLEMENTACIÓN Y SU MANTENIMIENTO
1262,CAPACITACION,INTRODUCTION TO FINANCIAL ENGINEERING AND RISK MANAGEMENT
1262,CAPACITACION,TERM STRUCTURE AND CREDIT DERIVATIVES
1262,CAPACITACION,OPTIMIZATION METHODS IN ASSET MANAGEMENT
1262,CAPACITACION,ADVANCED TOPICS IN DERIVATIVE PRICING
1262,CAPACITACION,COMPUTATIONAL METHODS IN PRICING AND MODEL CALIBRATION
1262,CAPACITACION,PUBLIC DEBT DYNAMICS UNDER UNCERTAINTY
1262,CAPACITACION,"PUBLIC DEBT, INVESTMENT, AND GROWTH: THE DIG AND DIGNA MODELS"
1262,CAPACITACION,MACROECONOMICS DIAGNOSTICS
66149,CAPACITACION,AUDITORÍA INTERNA Y EXTERNA: DEL  INFORME A LA MEJORA CONTINUA
1262,CAPACITACION,SOCIAL AND ECONOMIC NETWORKS: MODELS AND ANALYSIS
653004,CAPACITACION,ESTADISTICA BANCARIA
1262,CAPACITACION,PROGRAMING WITH JULIA
1262,CAPACITACION,ECONOMICS OF MONEY AND BANKING
66149,CAPACITACION,CREANDO BIENESTAR EN EL AULA
1262,CAPACITACION,MACHINE LEARNING AND AI WITH PYTHON
66149,CAPACITACION,EMPOWERING STUDENTS THROUGH  RESEARCH-BASED LEARNING
50030,CAPACITACION,CONTABILIDAD BÁSICA
646222,CAPACITACION,DIPLOMADO EN INTELIGENCIA ARTIFICIAL APLICADA A LA DOCENCIA
646222,CAPACITACION,DIPLOMADO EN E-LEARNING
58154,CAPACITACION,"TÉCNICAS DE CONSERVACIÓN DE ESPECÍMENES, TAXIDERMIA Y NATURALIZACIÓN"
3807,CAPACITACION,ACREDITACIÓN INTERNACIONAL - RUTA CRÍTICA EN LA IMPLEMENTACIÓN Y SU MANTENIMIENTO
66149,CAPACITACION,EXPLORANDO LOS FUNDAMENTOS DE ANALÍTICA DE DATOS EN LA AUDITORÍA A TRAVÉS DE CASOS
66149,CAPACITACION,ACREDITACIÓN INTERNACIONAL - RUTA CRÍTICA EN LA IMPLEMENTACIÓN Y SU MANTENIMIENTO
5607,CAPACITACION,"ELABORACIÓN, TRATAMIENTO Y  PROCESAMIENTO DE CÁRNICOS Y EMBUTIDOS (CORTES, PROCESOS Y  FORMULACIÓN)"
5607,CAPACITACION,DIPLOMADO INGENIERÍA DE PLASTICOS
73422,CAPACITACION,PRODUCCIÓN CIENTÍFICA DE IMPACTO MUNDIAL
5607,CAPACITACION,DISEÑO DE INSTALACIONES Y EQUIPOS EN LA INDUSTRIA DE LOS ALIMENTOS
5607,CAPACITACION,MONITOREO DE LA CALIDAD DEL AGUA
1375,CAPACITACION,MANEJO CORRECTO DE LAS TARJETAS DE CRÉDITO
51025,CAPACITACION,CURSO DOCKER
649148,CAPACITACION,SECUENCIACIÓN Y ANÁLISIS BIOINFORMÁTICO DE ADN AMBIENTAL
10531,CAPACITACION,CÓMO DESARROLLAR LA INTELIGENCIA EMOCIONAL
10531,CAPACITACION,8 HABILIDADES COMUNICATIVAS PARA PROFESIONALES DEL SECTOR TECNOLÓGICO
10531,CAPACITACION,CÓMO EJERCER LA RESPONSABILIDAD
10531,CAPACITACION,CÓMO SER UN MIEMBRO EFICAZ DEL EQUIPO
647036,CAPACITACION,ACCREDITATION COUNCIL FOR BUSINESS SCHOOLS AND PROGRAMS
653914,CAPACITACION,CURSO MAESTRO DE PYTHON: DE CERO A PROGRAMADOR TODOTERRENO
653914,CAPACITACION,ARDUINO STEP BY STEP GETTING SERIOUS
57573,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
43625,CAPACITACION,DIPLOMADO E-LEARNING
79972,CAPACITACION,TRANSFORMACIÓN DIGITAL POLITÉCNICA ON THE GO TALLER 1 ¿CÓMO GESTIONAR LA INFORMACIÓN EN EL TRABAJO ADMINISTRATIVO?
40081,CAPACITACION,PERFIL COMUNICACIONAL LINGÜISTICO
10531,CAPACITACION,RESOLUCIÓN DE PROBLEMAS EMPRESARIALES
639811,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
54358,CAPACITACION,ESTRATEGIAS DE COMUNICACIÓN
97703,CAPACITACION,RED NACIONAL DE BIOCENTROS DEL ECUADOR (INABIO- KOICA): MONITOREO BIOLÓGICO Y FUNCIONALIDAD ECOLÓGICA MEDIANTE ADN AMBIENTAL (EDNA): PRÁCTICA DE LABORATORIO SOBRE SECUENCIACIÓN DE TERCERA GENERACIÓN Y ANÁLISIS BIOINFORMÁTICOS MEDIANTE “LIVE CODING”
98307,CAPACITACION,INTRUCCIÓN A LA CIBERSEGURIDAD
54860,CAPACITACION,ÉTICA INTEGRIDAD Y TRANSPARENCIA EN LA GESTIÓN PÚBLICA
57074,CAPACITACION,CURSO NO FORMAL PROJECT MANAGEMENT
57074,CAPACITACION,III CONVENCIÓN DE RECTORES Y LÍDERES GESTORES DE SOSTENIBILIDAD Y SUSTENTABILIDAD
57074,CAPACITACION,PROGRAMA DE LIDERAZGO Y GOBERNANZA UNIVERSITARIA SOSTENIBLE. CAMINO HACIA LA AGENDA 2030 (PLGUS)
1554,CAPACITACION,COMO EJERCER LA RESPONSABILIDAD
1554,CAPACITACION,COMO DESARROLLAR LA INTELIGENCIA EMOCIONAL 2017
1554,CAPACITACION,RESOLUCIÓN DE PROBLEMAS EMPRESARIALES
1554,CAPACITACION,CÓMO AUMENTAR LA RESILENCIA
68354,CAPACITACION,STRATEGIC PLANNING FOR BIODIVERSITY COLLECTIONS COURSE
22321,CAPACITACION,EVALUACIÓN EFECTIVA PARA LA EDUCACIÓN SUPERIOR
647469,CAPACITACION,NAVEGAR EL CAMBIO EN TIEMPOS DIFÍCILES
647469,CAPACITACION,LIDERAZGO TRANSFORMADOR
647469,CAPACITACION,GESTIÓN DEL CAMBIO
647469,CAPACITACION,CÓMO SER UN MIEMBRO EFICAZ DEL EQUIPO
647469,CAPACITACION,8 HABILIDADES COMUNICATIVAS PARA PROFESIONALES DEL SECTOR TECNOLÓGICO
647469,CAPACITACION,CÓMO EJERCER LA RESPONSABILIDAD
647469,CAPACITACION,CÓMO DESARROLLAR LA INTELIGENCIA EMOCIONAL (2017)
647469,CAPACITACION,CÓMO AUMENTAR LA RESILIENCIA
647469,CAPACITACION,RESOLUCIÓN DE PROBLEMAS EMPRESARIALES
663058,CAPACITACION,CURSO DE AUTOAPRENDIZAJE DE GUÍAS ALIMENTARIAS BASADAS EN ALIMENTOS (GABA) DEL ECUADOR
663058,CAPACITACION,"VII CONGRESO NACIONAL E INTERNACIONAL DE NUTRICIÓN PARENTERAL, ENTERAL CLÍNICA Y METABOLISMO Y I CONGRESO NACIONAL E INTERNACIONAL DE NUTRICIÓN PEDIÁTRICA."
663058,CAPACITACION,PRIMER ENCUENTRO REGIONAL LATINOAMERICANO DE NUTRICIÓN CLÍNICA
649313,CAPACITACION,CONTROL EN LA GESTIÓN PÚBLICA - VIRTUAL
669913,CAPACITACION,ABORDAJE PEDAGÓGICO NECESIDADES EDUCATIVAS ESPECIALES
669913,CAPACITACION,DETENCCIÓN Y CONTENCIÓN PSICOLOGICA EN EL AULA
669913,CAPACITACION,EVALUACIÓN EFECTIVA EN LA EDUCACIÓN SUPERIOR
669913,CAPACITACION,TÉCNICAS ACTIVAS DE ENSEÑANZA PARA LA EDUCACIÓN SUPERIOR
634800,CAPACITACION,"“CROMATOGRAFÍA LÍQUIDA DE ULTRA PERFORMANCE (UPLC): TEORÍA, APLICACIONES Y PROCESAMIENTO DE DATOS EN MASSLYNX”"
634800,CAPACITACION,DETECCIÓN Y CONTENCIÓN PSICOLÓGICA EN EL AULA
10133,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
634600,CAPACITACION,PROGRAMA EDUCATIVO NO FORMAL: PERFIL COMUNICACIONAL LINGÜÍSTICO
102314,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
98960,CAPACITACION,ELABORACIÓN DEL PLAN INSTITUCIONAL DE ARCHIVOS - PINAR
98960,CAPACITACION,METODOLOGÍA PARA LA ELABORACIÓN DE INVENTARIOS Y TRANSFERENCIAS DOCUMENTALES
98960,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
97703,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
647469,CAPACITACION,NAVEGAR POR LA MOVILIDAD INTERNA COMO EMPLEADO
66315,CAPACITACION,LEARNING COBIT
54860,CAPACITACION,EXCEL AVANZADO PARA LA GESTIÓN ADMINISTRATIVA EMPRESARIAL
642127,CAPACITACION,ESTADÍSTICA PARA INVESTIGADORES
102449,CAPACITACION,EXCEL AVANZADO PARA LA GESTIÓN ADMINISTRATIVA EMPRESARIAL
642127,CAPACITACION,PERFIL COMUNICACIONAL LINGUISTICO
677460,CAPACITACION,ESPECILISTA EN ECMO
677460,CAPACITACION,POCUS FEST
677460,CAPACITACION,I CONGRESO INTERNACIONAL DE ACTUALIZACIÓN EN CUIDADOS PALIATIVOS
677460,CAPACITACION,ATLS
677460,CAPACITACION,ACLS
677460,CAPACITACION,FCCS
677461,CAPACITACION,METODOLOGÍA DE LA INVESTIGACIÓN
55666,CAPACITACION,LIDERAZGO TRANSFORMADOR
677461,CAPACITACION,MATLAB: NIVEL MEDIO Y AVANZADO
677461,CAPACITACION,"LA INVESTIGACIÓN CUANTITATIVA: PLANIFICACIÓN, DESARROLLO Y PUBLICACIÓN DE RESULTADOS"
677461,CAPACITACION,INTRODUCCIÓN A LA METODOLOGÍA CUALITATIVA
677461,CAPACITACION,X JORNADAS INTERNACIONALES DE DOCTORADO
677461,CAPACITACION,SERVICIOS CIENTÍFICO-TÉCNICOS EN INVESTIGACIÓN DOCTORAL I (ÁREAS DE INGENIERÍA Y CIENCIAS)
677461,CAPACITACION,INTRODUCCIÓN AL CÓMPUTO NUMÉRICO A TRAVÉS DE MATLAB
677461,CAPACITACION,METODOLOGÍA DEL APRENDIZAJE
677461,CAPACITACION,TECNOPEDAGOGÍA MOODLE
677462,CAPACITACION,AUDITOR INTERNO ISO 9001:2008
677462,CAPACITACION,CONGRESO Y EXPO DE HIDROCARBUROS Y MEDIO AMBIENTE
677462,CAPACITACION,LIDERAZGO Y GESTIÓN DE EQUIPOS
677462,CAPACITACION,BALANCE DE MATERIA APLICADO A OPERACIONES UNITARIAS
677462,CAPACITACION,CONGRESO Y EXPO GAS
677462,CAPACITACION,PDI PROGRAMA DE DESARROLLO INTEGRAL
677462,CAPACITACION,ESCUELA DE BOMBEROS INDUSTRIALES
4490,CAPACITACION,10-MINUTE BOOST:  MICROLEARNING FOR STEM+ FACULTY
1375,CAPACITACION,SERVIDOR PUBLICO
1372,CAPACITACION,PROGRAMA EDUCATIVO NO FORMAL DE REINDUCCIÓN 2024
1372,CAPACITACION,¿CÓMO REALIZAR INSTALACIONES ELÉCTRICAS SEGURAS EN EL HOGAR?
37182,CAPACITACION,DEVELOPING ENGLISH SKILLS SECOND EDITION
37182,CAPACITACION,GIVING FEEDBACK SECOND EDITION
649460,CAPACITACION,SOMOS ROCA MADRE ESPOL
647105,CAPACITACION,SMEXPORT WEEK 2025
96289,CAPACITACION,EXCEL BÁSICO PARA LA GESTIÓN ADMINISTRATIVA
1043,CAPACITACION,"CEDIA SUMITT: INNOVACIÓN,  TRANSFERENCIA TECNOLÓGICA Y PROPIEDAD INTELECTUAL"
4490,CAPACITACION,LIDERAZGO Y MANAGEMENT
4490,CAPACITACION,LECTURA ÁGIL Y COMPRENSIVA
13505,CAPACITACION,SEGURIDAD DE LAINFORMACIÓN: IMPLEMENTACIÓN EGSI VERSIÓN 3.0
4490,CAPACITACION,CAPACITACIÓN INTEGRAL DE MANEJO ACTITUDINAL EN DOCENTES
4145,CAPACITACION,ON SITE TECHNICAL TRAINING PROGRAM
4490,CAPACITACION,EVALUACIÓN DE PROYECTOS EDUCATIVOS
46564,CAPACITACION,ESTIMACIÓN DE LA COMPOSICIÓN QUÍMICA DE RECETAS  UTILIZANDO BASES DE DATOS DE COMPOSICIÓN DE ALIMENTOS
4490,CAPACITACION,DISEÑO DE PROYECTOS EDUCATIVOS
4490,CAPACITACION,FONDEO DE PROYECTOS EDUCATIVOS
95498,CAPACITACION,38 CONGRESO 2024 DE METABOLISMO Y NUTRICION CLINICA
95498,CAPACITACION,INTRODUCTION TO CLINICAL NUTRIGENOMICS
95498,CAPACITACION,CURSO ABORDAJE NUTRICIONAL DEL PACIENTE ONCOLÓGICO
4490,CAPACITACION,ANÁLISIS NUMÉRICO DE ECUACIONES EN DERIVADAS PARCIALES Y APROXIMACIÓN
4490,CAPACITACION,APRENDIZAJE HÍBRIDO
4490,CAPACITACION,CIENCIAS CON SIMULACIONES INTERACTIVAS PHET
76217,CAPACITACION,EXCEL BÁSICO PARA LA GESTIÓN ADMINISTRATIVA
55666,CAPACITACION,NAVEGAR EL CAMBIO EN TIEMPOS DIFÍCILES
653534,CAPACITACION,AUDITORIA INTERNA EN BPM Y HACCP EN PLANTAS PROCESADORAS DE ALIMENTOS
55666,CAPACITACION,ADAPTABILIDAD Y GESTIÓN DEL CAMBIO
55666,CAPACITACION,CÓMO SER UN MIEMBRO EFICAZ DEL EQUIPO
652656,CAPACITACION,TÉCNICAS PARA CUANTIFICACIÓN DE MICROORGANISMOS EN EL AGUA
652656,CAPACITACION,CURSO DE EXCEL AVANZADO Y POWER BI
10059,CAPACITACION,IX DOCTORAL DAYS OF THE PHD PROGRAM IN TOURISM AND LEISURE (2023-24) “RESEARCH WORKSHOPS”.
55666,CAPACITACION,8 HABILIDADES COMUNICATIVAS PARA PROFESIONALES DEL SECTOR TECNOLÓGICO
55666,CAPACITACION,CÓMO EJERCER LA RESPONSABILIDAD
55666,CAPACITACION,CÓMO DESARROLLAR LA INTELIGENCIA EMOCIONAL
55666,CAPACITACION,CÓMO AUMENTAR LA RESILIENCIA
55666,CAPACITACION,RESOLUCIÓN DE PROBLEMAS EMPRESARIALES
98851,CAPACITACION,HTML ESSENTIAL TRAINING
59774,CAPACITACION,PRIMEROS AUXILIOS BÁSICOS
98851,CAPACITACION,PHP ESSENTIAL TRAINING
98851,CAPACITACION,PHP WITH MYSQL ESSENTIAL TRAINING: 1 THE BASICS
1628,CAPACITACION,CURSO DE INTERNET
59774,CAPACITACION,PROGRAMA EDUCATIVO NO FORMAL DE REINDUCCIÓN 2024
59774,CAPACITACION,GESTIÓN DEL CONOCIMIENTO
99043,CAPACITACION,INTRODUCTION TO QUANTITATIVE NMR
99043,CAPACITACION,LA NANOBIOTECNOLOGÍA EN EL DESARROLLO DE LA SIGUIENTE GENERACIÓN DE MATERIALES: LOS MATERIALES SINTÉTICOS VIVOS
66315,CAPACITACION,ADMINISTRACIÓN DE LINUX BÁSICA
66315,CAPACITACION,ADMINISTRACIÓN AVANZADA DE LINUX
98851,CAPACITACION,BOOTSTRAP 5 ESSENTIAL TRAINING
98851,CAPACITACION,WEBRATIO
98851,CAPACITACION,DREAMWEAVER CC ESSENTIAL TRAINING
649148,CAPACITACION,PERFIL COMUNICACIONAL LINGÜÍSTICO
2237,CAPACITACION,PERFIL COMUNICACIONAL LINGÛISTICO
3246,CAPACITACION,NUEVAS TENDENCIAS DE PRECIOS DE TRANSFERENCIA
2052,CAPACITACION,CICLO BÁSICO DE FORMACIÓN DOCENTE
642021,CAPACITACION,DEBILIDADES DEL CONTROL INTERNO Y SU EFECTO
651206,CAPACITACION,ON-SITE TECHNICAL TRAINING PROGRAM
653534,CAPACITACION,"EXCEL: VALIDACIÓN DE DATOS, FORMULAS, MACROS Y TABLAS DINÁMICAS AVANZADAS"
653534,CAPACITACION,ALIMENTADORES AUTOMÁTICOS
